Country,Year,Month,Poverty_Rate,Income_Inequality,Unemployment_Rate,Access_to_Resources,Education_Index,Political_Stability_Index,Corruption_Perception_Index,Voter_Participation_Rate,Ethnic_Diversity_Index,Religious_Diversity_Index,Population_Density,Migration_Rate,Urbanization_Rate,Climate_Trend_Index,Resource_Availability_Index,Environmental_Degradation,Past_Conflict_Count,Peacebuilding_Success_Rate
Sao Tome and Principe,2012,9,49.1,52.9,25.5,57.1,0.794,-0.62,39.8,69.9,0.519,0.243,138.1,-2.5,36.5,0.5,44.8,60.5,2,67.9
Sao Tome and Principe,2012,10,50.5,52.2,27.6,57.7,0.821,-0.6,34.7,70.9,0.526,0.251,137.6,-2.0,35.7,0.3,44.2,58.8,2,66.7
Sao Tome and Principe,2012,11,51.6,52.3,29.2,57.6,0.764,-0.48,39.2,75.6,0.514,0.269,136.7,-2.0,35.5,0.3,46.3,62.0,1,67.5
Sao Tome and Principe,2012,12,48.8,51.6,31.0,57.4,0.785,-0.53,40.5,79.4,0.53,0.242,136.7,-1.8,36.0,0.4,47.5,62.3,2,71.2
Sao Tome and Principe,2013,1,50.6,52.2,23.5,58.6,0.759,-0.51,39.9,70.4,0.52,0.253,138.6,-2.3,36.2,0.3,47.1,63.4,2,68.2
Sao Tome and Principe,2013,2,52.8,51.0,27.3,61.3,0.762,-0.68,35.9,69.9,0.517,0.249,138.0,-1.9,36.4,0.3,46.6,60.7,2,68.9
Sao Tome and Principe,2013,3,49.9,50.4,28.4,58.7,0.768,-0.45,40.2,73.3,0.513,0.255,139.9,-1.4,36.2,0.3,46.3,62.4,1,71.4
Sao Tome and Principe,2013,4,48.1,51.8,27.9,59.5,0.789,-0.47,35.3,73.2,0.52,0.238,134.1,-1.7,36.9,0.3,46.6,60.6,2,69.1
Sao Tome and Principe,2013,5,50.3,53.0,26.0,57.8,0.78,-0.44,38.8,73.8,0.494,0.24,136.7,-2.2,35.4,0.4,46.3,61.8,2,71.1
Sao Tome and Principe,2013,6,49.5,52.4,30.0,59.1,0.773,-0.46,39.5,73.3,0.545,0.272,135.2,-2.1,36.3,0.4,46.7,60.0,3,71.6
Sao Tome and Principe,2013,7,50.7,50.8,30.7,60.6,0.761,-0.56,40.5,73.5,0.519,0.243,139.4,-1.7,36.5,0.4,46.6,60.7,2,69.6
Sao Tome and Principe,2013,8,53.0,51.9,28.6,60.3,0.771,-0.33,39.8,78.5,0.501,0.25,135.7,-2.0,36.6,0.4,45.8,62.5,2,71.4
Sao Tome and Principe,2013,9,53.4,53.0,29.7,60.0,0.784,-0.46,42.3,72.5,0.516,0.27,135.6,-2.1,36.1,0.4,45.8,59.6,2,71.4
Sao Tome and Principe,2013,10,53.4,51.0,28.8,61.3,0.782,-0.43,39.2,73.5,0.505,0.265,133.4,-1.9,35.6,0.3,45.9,61.2,1,71.4
Sao Tome and Principe,2013,11,51.2,51.2,27.5,58.5,0.782,-0.32,37.9,76.0,0.502,0.26,135.6,-2.0,36.8,0.3,46.4,60.7,2,67.5
Sao Tome and Principe,2013,12,48.9,50.4,28.3,59.7,0.786,-0.42,39.6,73.5,0.529,0.243,140.4,-1.9,36.6,0.4,47.1,60.4,2,71.3
Sao Tome and Principe,2014,1,48.6,51.8,28.4,59.1,0.793,-0.36,39.1,80.6,0.503,0.239,141.3,-2.2,36.2,0.4,46.7,61.3,2,70.3
Sao Tome and Principe,2014,2,49.4,52.9,31.6,60.4,0.76,-0.69,40.1,77.9,0.522,0.251,133.5,-2.0,36.7,0.5,47.4,62.2,2,70.7
Sao Tome and Principe,2014,3,52.5,51.8,27.8,58.0,0.792,-0.36,39.4,77.8,0.5,0.26,137.9,-1.8,36.2,0.5,46.4,60.4,2,72.3
Sao Tome and Principe,2014,4,48.2,51.0,28.4,59.1,0.777,-0.5,41.4,76.2,0.506,0.243,138.6,-1.8,35.9,0.4,46.6,61.3,2,69.7
Sao Tome and Principe,2014,5,50.4,53.5,27.8,59.3,0.771,-0.41,40.0,73.1,0.515,0.25,139.8,-1.6,36.2,0.5,46.5,62.1,2,65.4
Sao Tome and Principe,2014,6,51.8,52.5,25.6,61.2,0.747,-0.59,36.5,77.0,0.522,0.254,136.7,-1.9,36.1,0.4,45.1,63.7,2,68.9
Sao Tome and Principe,2014,7,47.9,53.3,29.6,58.3,0.788,-0.49,42.6,72.6,0.514,0.255,140.2,-2.1,35.9,0.4,44.6,61.2,1,72.9
Sao Tome and Principe,2014,8,50.7,51.3,28.9,60.3,0.753,-0.49,36.9,76.6,0.502,0.24,136.0,-1.9,36.4,0.3,46.4,61.9,2,69.3
Sao Tome and Principe,2014,9,50.4,51.8,27.8,57.8,0.789,-0.47,39.4,74.9,0.532,0.264,141.5,-1.8,36.5,0.4,46.5,60.2,2,70.0
Sao Tome and Principe,2014,10,53.2,51.3,26.4,60.0,0.755,-0.45,39.9,70.2,0.521,0.257,140.7,-1.8,36.3,0.4,45.6,63.9,1,69.2
Sao Tome and Principe,2014,11,50.5,50.9,26.4,60.7,0.782,-0.58,41.7,73.4,0.495,0.263,141.8,-2.1,36.3,0.4,45.0,62.5,2,68.0
Sao Tome and Principe,2014,12,50.7,52.5,27.2,59.9,0.817,-0.47,40.6,75.7,0.515,0.252,140.7,-2.1,36.4,0.4,48.2,61.5,1,69.8
Sao Tome and Principe,2015,1,50.5,51.9,29.0,60.8,0.787,-0.58,38.7,72.3,0.507,0.27,140.2,-1.7,35.0,0.4,46.2,62.9,2,73.4
Sao Tome and Principe,2015,2,51.5,53.5,29.5,60.4,0.825,-0.39,41.0,73.9,0.524,0.248,143.8,-1.9,36.5,0.4,45.7,62.6,2,69.3
Sao Tome and Principe,2015,3,46.8,52.0,28.4,59.8,0.74,-0.61,38.9,71.3,0.526,0.241,141.3,-1.9,36.3,0.4,46.4,60.7,2,70.9
Sao Tome and Principe,2015,4,49.4,51.6,26.7,59.7,0.751,-0.41,36.6,76.4,0.51,0.252,139.5,-2.0,36.9,0.3,45.2,61.5,2,64.2
Sao Tome and Principe,2015,5,48.9,52.7,28.8,58.0,0.829,-0.53,38.6,71.1,0.507,0.233,138.2,-2.0,35.8,0.4,48.5,62.2,2,67.9
Sao Tome and Principe,2015,6,50.2,52.3,27.9,57.8,0.811,-0.48,39.1,74.0,0.509,0.26,145.1,-1.6,36.6,0.4,43.7,60.7,2,69.5
Sao Tome and Principe,2015,7,47.4,53.1,27.3,59.6,0.753,-0.42,40.9,71.0,0.515,0.255,144.9,-1.8,36.3,0.4,46.7,61.8,2,71.1
Sao Tome and Principe,2015,8,50.5,50.6,26.9,59.1,0.788,-0.47,39.0,72.0,0.505,0.247,140.7,-2.2,35.9,0.4,45.8,61.5,3,68.1
Sao Tome and Principe,2015,9,51.6,51.1,27.6,60.6,0.782,-0.47,42.1,76.2,0.499,0.261,142.4,-1.9,36.7,0.4,46.3,61.6,2,71.5
Sao Tome and Principe,2015,10,50.6,53.5,31.0,59.4,0.774,-0.41,36.8,74.1,0.493,0.257,142.4,-1.8,36.5,0.4,48.6,60.7,2,67.4
Sao Tome and Principe,2015,11,47.9,51.7,28.3,59.6,0.772,-0.68,39.2,75.4,0.513,0.243,140.5,-1.7,35.8,0.4,45.6,61.6,3,68.3
Sao Tome and Principe,2015,12,49.6,51.9,29.2,60.3,0.781,-0.56,36.9,72.9,0.493,0.256,144.8,-2.0,35.9,0.4,45.6,63.0,3,69.7
Sao Tome and Principe,2016,1,49.6,50.9,31.6,58.7,0.794,-0.49,42.4,71.0,0.511,0.254,141.7,-1.7,37.1,0.4,45.9,62.1,1,70.9
Sao Tome and Principe,2016,2,50.3,52.9,28.6,60.8,0.816,-0.46,39.1,80.4,0.527,0.244,138.3,-2.4,36.7,0.4,46.5,63.4,3,70.8
Sao Tome and Principe,2016,3,51.5,51.3,27.0,60.4,0.78,-0.51,41.1,71.8,0.526,0.251,140.8,-1.5,36.6,0.4,46.4,61.3,2,70.1
Sao Tome and Principe,2016,4,48.0,50.8,31.5,59.8,0.805,-0.44,37.1,76.7,0.501,0.251,143.5,-2.2,36.3,0.4,47.0,61.5,2,72.0
Sao Tome and Principe,2016,5,51.1,52.1,28.5,59.4,0.79,-0.34,37.5,74.2,0.516,0.27,143.2,-1.8,36.8,0.3,45.5,62.5,1,68.0
Sao Tome and Principe,2016,6,50.7,51.9,31.0,60.3,0.789,-0.4,35.1,72.1,0.532,0.247,142.1,-1.7,36.4,0.5,46.3,62.5,2,69.4
Sao Tome and Principe,2016,7,48.8,52.8,26.7,59.1,0.797,-0.48,41.1,73.9,0.519,0.245,138.4,-2.2,36.6,0.3,43.2,61.8,2,67.4
Sao Tome and Principe,2016,8,45.0,51.7,27.7,62.7,0.733,-0.56,39.0,78.0,0.518,0.266,142.8,-1.7,36.5,0.5,44.9,63.3,3,67.6
Sao Tome and Principe,2016,9,47.4,52.0,26.4,59.4,0.776,-0.44,38.2,74.1,0.516,0.255,142.2,-1.7,37.6,0.3,45.2,62.0,2,71.1
Sao Tome and Principe,2016,10,51.1,52.4,28.1,61.5,0.812,-0.3,40.1,75.1,0.503,0.246,138.8,-2.2,37.6,0.4,45.6,61.6,1,72.0
Sao Tome and Principe,2016,11,50.3,52.3,29.7,60.5,0.755,-0.28,39.7,76.2,0.523,0.278,145.7,-2.0,35.8,0.4,46.5,63.2,2,68.4
Sao Tome and Principe,2016,12,50.8,51.6,27.8,60.7,0.8,-0.47,40.5,76.7,0.501,0.256,137.4,-1.9,37.0,0.4,44.6,61.6,1,68.7
Sao Tome and Principe,2017,1,49.4,50.7,28.2,59.6,0.8,-0.47,38.3,77.2,0.511,0.253,144.1,-1.3,36.9,0.4,44.2,64.0,1,69.2
Sao Tome and Principe,2017,2,47.7,51.0,29.3,60.7,0.8,-0.5,39.3,71.1,0.524,0.256,144.2,-2.2,36.4,0.4,44.6,62.9,2,66.3
Sao Tome and Principe,2017,3,50.2,51.8,26.3,59.3,0.833,-0.21,35.9,70.6,0.512,0.251,143.0,-1.9,36.6,0.4,44.5,61.3,2,66.6
Sao Tome and Principe,2017,4,49.2,52.6,25.5,60.2,0.841,-0.49,41.6,75.7,0.506,0.27,140.1,-2.1,36.7,0.4,45.3,61.7,1,68.6
Sao Tome and Principe,2017,5,52.4,52.7,26.1,61.7,0.775,-0.52,40.2,71.7,0.508,0.259,141.1,-1.7,37.4,0.3,46.8,61.5,2,69.2
Sao Tome and Principe,2017,6,47.0,51.3,26.8,58.6,0.804,-0.37,36.8,73.6,0.521,0.252,141.0,-1.7,36.9,0.4,46.5,60.8,2,65.3
Sao Tome and Principe,2017,7,46.9,52.7,26.6,58.6,0.809,-0.25,39.5,75.7,0.528,0.253,144.5,-2.1,37.1,0.4,45.0,61.1,2,67.4
Sao Tome and Principe,2017,8,46.3,53.0,29.2,60.4,0.79,-0.49,36.7,73.1,0.527,0.241,144.6,-2.4,37.1,0.4,46.6,64.0,2,69.3
Sao Tome and Principe,2017,9,50.6,52.9,30.9,60.4,0.824,-0.58,39.0,71.6,0.508,0.255,139.1,-1.8,37.1,0.4,44.5,62.6,2,65.8
Sao Tome and Principe,2017,10,48.3,52.6,28.9,60.8,0.762,-0.57,37.5,72.8,0.509,0.25,145.1,-1.7,36.5,0.4,45.4,64.3,2,64.8
Sao Tome and Principe,2017,11,49.7,52.4,30.3,60.1,0.798,-0.55,41.2,74.5,0.517,0.251,142.1,-1.7,35.8,0.4,46.6,62.6,2,69.3
Sao Tome and Principe,2017,12,49.2,51.1,28.9,60.2,0.786,-0.46,38.6,76.7,0.499,0.264,139.9,-1.9,36.6,0.4,45.7,64.3,2,68.2
Sao Tome and Principe,2018,1,48.8,50.1,31.7,60.0,0.803,-0.55,34.8,71.3,0.504,0.256,139.4,-2.1,36.6,0.3,45.1,61.6,2,65.3
Sao Tome and Principe,2018,2,49.2,50.9,27.7,60.7,0.789,-0.56,42.3,75.5,0.515,0.259,140.1,-1.8,37.0,0.4,46.1,59.7,2,70.0
Sao Tome and Principe,2018,3,50.6,53.1,27.0,59.1,0.792,-0.4,43.3,71.1,0.504,0.249,141.7,-1.7,37.8,0.4,46.1,61.5,2,69.6
Sao Tome and Principe,2018,4,46.7,49.9,27.7,61.9,0.82,-0.7,37.1,70.8,0.523,0.249,140.4,-2.1,37.2,0.3,45.1,61.8,2,69.2
Sao Tome and Principe,2018,5,48.6,53.5,26.7,60.3,0.777,-0.62,36.7,73.3,0.524,0.257,141.9,-1.8,37.7,0.5,45.0,61.9,2,69.1
Sao Tome and Principe,2018,6,51.4,51.8,28.2,61.6,0.787,-0.5,36.9,76.8,0.528,0.263,143.3,-2.1,36.7,0.5,45.7,61.8,2,69.7
Sao Tome and Principe,2018,7,46.4,52.3,24.7,60.0,0.774,-0.65,39.7,79.3,0.511,0.26,145.2,-2.3,37.2,0.4,44.6,62.6,2,68.7
Sao Tome and Principe,2018,8,49.5,50.1,30.8,58.7,0.787,-0.5,40.4,73.1,0.507,0.248,144.0,-1.8,36.5,0.4,45.1,64.5,3,67.5
Sao Tome and Principe,2018,9,51.9,51.1,29.2,60.2,0.79,-0.31,39.3,79.4,0.508,0.27,142.7,-2.1,37.1,0.5,44.8,62.1,3,68.4
Sao Tome and Principe,2018,10,48.3,52.7,26.3,59.3,0.801,-0.68,40.5,79.5,0.509,0.251,145.5,-2.3,36.6,0.3,44.8,62.4,2,69.6
Sao Tome and Principe,2018,11,46.4,51.6,27.7,59.7,0.811,-0.67,38.8,71.5,0.511,0.235,143.3,-2.0,37.2,0.4,43.6,63.0,1,68.3
Sao Tome and Principe,2018,12,46.5,50.6,27.9,61.8,0.798,-0.4,39.3,73.4,0.509,0.248,145.4,-2.3,38.3,0.5,45.8,62.5,2,71.5
Sao Tome and Principe,2019,1,48.3,50.8,28.4,60.8,0.782,-0.48,40.6,71.8,0.518,0.256,146.2,-2.2,36.4,0.4,45.5,62.0,2,68.6
Sao Tome and Principe,2019,2,49.0,50.9,30.0,60.3,0.793,-0.48,41.7,75.9,0.506,0.253,145.7,-1.8,37.7,0.5,46.0,62.0,1,71.9
Sao Tome and Principe,2019,3,50.2,53.2,26.6,60.5,0.812,-0.57,40.3,69.3,0.549,0.263,144.4,-2.0,37.0,0.5,44.8,62.3,2,68.1
Sao Tome and Principe,2019,4,46.7,53.9,31.3,60.2,0.771,-0.57,38.8,69.2,0.509,0.246,143.3,-2.4,37.2,0.5,42.0,62.7,2,66.3
Sao Tome and Principe,2019,5,48.7,51.8,30.3,58.9,0.797,-0.38,37.9,70.5,0.522,0.267,142.9,-1.8,37.5,0.5,45.1,63.9,2,70.9
Sao Tome and Principe,2019,6,45.9,52.7,26.8,61.3,0.791,-0.5,41.5,77.4,0.532,0.246,147.6,-2.1,38.0,0.4,45.6,62.7,2,71.2
Sao Tome and Principe,2019,7,49.3,52.6,29.1,60.0,0.808,-0.38,38.0,72.7,0.487,0.276,143.5,-1.9,37.1,0.4,45.7,64.3,1,68.9
Sao Tome and Principe,2019,8,48.6,52.1,28.7,60.8,0.778,-0.4,35.5,68.4,0.512,0.267,144.3,-1.6,37.3,0.4,46.1,59.0,1,70.3
Sao Tome and Principe,2019,9,49.2,51.9,29.8,61.1,0.811,-0.41,35.7,76.4,0.522,0.243,145.7,-2.2,37.6,0.4,45.3,63.2,2,65.6
Sao Tome and Principe,2019,10,47.8,51.1,27.7,61.4,0.817,-0.57,40.7,73.6,0.513,0.263,147.9,-1.8,37.0,0.4,43.8,61.4,2,67.9
Sao Tome and Principe,2019,11,51.6,52.8,29.1,60.2,0.822,-0.57,40.6,69.5,0.513,0.238,145.2,-2.4,37.3,0.4,45.0,61.3,2,67.3
Sao Tome and Principe,2019,12,51.1,52.2,27.6,60.5,0.814,-0.51,39.4,74.8,0.525,0.253,144.7,-2.2,36.9,0.4,46.2,63.4,3,69.8
Sao Tome and Principe,2020,1,43.7,52.1,28.7,61.4,0.777,-0.55,40.5,68.6,0.511,0.231,143.7,-1.5,37.5,0.4,46.0,63.3,2,74.6
Sao Tome and Principe,2020,2,41.7,52.3,30.4,60.4,0.777,-0.66,36.5,78.8,0.536,0.264,143.7,-2.0,36.5,0.4,44.9,62.0,2,70.2
Sao Tome and Principe,2020,3,46.1,50.6,29.3,61.2,0.819,-0.16,39.6,70.9,0.519,0.256,145.4,-1.7,37.8,0.4,47.1,62.7,2,69.5
Sao Tome and Principe,2020,4,50.5,53.4,29.3,58.7,0.822,-0.46,39.5,74.6,0.519,0.271,147.8,-2.0,38.0,0.3,43.4,63.6,1,70.1
Sao Tome and Principe,2020,5,46.6,52.2,28.1,61.6,0.8,-0.45,39.5,70.3,0.51,0.261,142.5,-1.8,37.8,0.4,43.7,64.1,1,71.5
Sao Tome and Principe,2020,6,51.0,52.2,27.6,60.6,0.781,-0.56,40.4,70.9,0.521,0.25,144.5,-1.8,38.3,0.4,44.8,62.6,2,67.1
Sao Tome and Principe,2020,7,47.3,51.7,31.2,60.8,0.802,-0.51,39.1,70.3,0.529,0.261,146.1,-1.9,38.4,0.5,46.2,63.6,2,69.0
Sao Tome and Principe,2020,8,54.4,52.3,29.3,60.4,0.758,-0.46,38.6,67.8,0.52,0.256,146.4,-1.8,37.4,0.4,44.8,62.6,2,72.7
Sao Tome and Principe,2020,9,47.3,51.5,27.6,62.0,0.809,-0.32,40.4,78.4,0.53,0.245,146.2,-2.1,36.7,0.4,44.7,63.1,2,69.8
Sao Tome and Principe,2020,10,48.9,50.7,28.3,60.5,0.827,-0.74,41.8,80.3,0.53,0.26,147.8,-2.1,37.6,0.4,46.1,63.2,2,70.2
Sao Tome and Principe,2020,11,47.4,52.6,26.2,61.4,0.795,-0.53,40.5,74.8,0.507,0.252,149.4,-1.9,36.9,0.4,44.7,62.1,2,72.3
Sao Tome and Principe,2020,12,48.7,53.5,30.7,61.9,0.834,-0.32,38.2,74.6,0.508,0.244,144.3,-1.6,37.9,0.3,46.3,62.8,1,71.7
Sao Tome and Principe,2021,1,46.5,52.9,30.2,61.3,0.795,-0.43,39.6,79.9,0.521,0.255,147.2,-1.9,37.8,0.5,45.0,63.6,2,65.3
Sao Tome and Principe,2021,2,44.1,53.6,27.7,61.7,0.814,-0.5,40.7,69.7,0.513,0.244,143.9,-2.3,37.2,0.4,44.7,62.5,1,66.4
Sao Tome and Principe,2021,3,49.5,51.3,28.0,62.5,0.778,-0.47,38.1,73.1,0.508,0.248,145.2,-2.0,37.0,0.4,45.4,64.3,2,70.0
Sao Tome and Principe,2021,4,49.6,50.8,28.3,62.1,0.797,-0.57,40.2,75.1,0.523,0.277,146.5,-2.0,36.4,0.5,44.0,63.2,2,71.7
Sao Tome and Principe,2021,5,46.4,52.6,27.2,60.9,0.773,-0.39,36.7,68.6,0.52,0.255,148.0,-1.7,37.8,0.4,45.9,63.3,1,70.0
Sao Tome and Principe,2021,6,49.8,51.5,28.6,61.2,0.787,-0.55,40.4,73.0,0.521,0.231,149.4,-1.9,37.5,0.5,43.2,63.1,2,70.4
Sao Tome and Principe,2021,7,49.5,52.0,27.8,59.7,0.803,-0.53,43.5,80.1,0.519,0.251,147.7,-1.8,37.7,0.4,43.7,63.2,1,69.9
Sao Tome and Principe,2021,8,48.0,50.9,29.7,61.3,0.803,-0.57,41.7,72.4,0.519,0.255,146.4,-1.7,37.1,0.4,44.0,62.1,2,70.7
Sao Tome and Principe,2021,9,46.2,51.4,28.9,60.3,0.811,-0.43,42.9,72.7,0.51,0.245,147.8,-1.7,37.1,0.4,44.9,62.1,2,67.0
Sao Tome and Principe,2021,10,48.8,52.0,28.9,60.4,0.793,-0.33,39.9,72.8,0.511,0.249,149.3,-1.5,37.2,0.4,46.8,61.8,2,67.1
Sao Tome and Principe,2021,11,48.6,51.9,27.0,60.8,0.798,-0.48,40.6,77.1,0.505,0.242,147.2,-2.4,37.4,0.4,43.7,62.7,2,67.9
Sao Tome and Principe,2021,12,45.7,50.2,28.4,60.8,0.797,-0.41,38.4,75.2,0.521,0.249,144.3,-2.1,36.8,0.4,44.6,64.4,1,71.5
Sao Tome and Principe,2022,1,45.5,51.7,28.8,61.1,0.752,-0.45,43.4,71.9,0.517,0.242,148.8,-2.1,37.7,0.5,45.2,63.0,2,70.5
Sao Tome and Principe,2022,2,49.8,52.8,29.7,59.3,0.856,-0.35,37.3,73.0,0.518,0.259,146.3,-1.6,38.0,0.5,43.4,64.1,2,74.2
Sao Tome and Principe,2022,3,49.5,50.7,29.6,60.9,0.834,-0.49,38.3,73.6,0.531,0.251,148.4,-1.8,37.9,0.4,45.1,63.1,1,68.8
Sao Tome and Principe,2022,4,48.0,52.9,27.6,60.2,0.854,-0.48,36.7,74.8,0.522,0.258,145.3,-2.1,36.7,0.6,45.0,61.7,1,69.9
Sao Tome and Principe,2022,5,50.5,50.8,29.6,59.9,0.84,-0.47,40.3,78.7,0.525,0.25,146.3,-1.7,37.8,0.3,44.4,63.2,2,68.4
Sao Tome and Principe,2022,6,48.5,52.1,29.9,61.7,0.807,-0.58,39.6,78.3,0.521,0.262,150.8,-2.0,37.8,0.4,46.0,61.9,2,71.2
Sao Tome and Principe,2022,7,49.7,52.4,27.9,61.5,0.835,-0.63,42.6,74.3,0.516,0.256,145.6,-1.9,36.7,0.4,43.9,62.6,2,67.4
Sao Tome and Principe,2022,8,50.1,51.9,28.6,59.6,0.816,-0.44,40.2,77.4,0.509,0.249,149.6,-1.7,37.5,0.5,43.6,66.3,1,67.8
Sao Tome and Principe,2022,9,46.5,51.9,28.1,61.9,0.799,-0.43,40.5,73.9,0.524,0.249,146.5,-2.0,37.6,0.4,47.0,62.2,1,70.2
Sao Tome and Principe,2022,10,47.1,53.0,28.1,60.9,0.826,-0.59,38.0,75.5,0.527,0.262,145.5,-2.1,37.4,0.5,46.5,65.6,2,66.6
Sao Tome and Principe,2022,11,46.6,51.9,26.1,62.3,0.802,-0.6,38.4,73.6,0.507,0.256,143.6,-2.0,38.0,0.5,44.6,63.1,3,69.3
Sao Tome and Principe,2022,12,48.0,53.1,28.1,60.7,0.822,-0.5,40.8,75.6,0.503,0.24,148.4,-2.1,37.9,0.4,44.4,63.9,2,69.3
Sao Tome and Principe,2023,1,47.6,53.9,26.7,60.8,0.793,-0.53,42.2,74.3,0.502,0.253,150.4,-1.7,38.1,0.5,45.9,63.4,2,71.2
Sao Tome and Principe,2023,2,46.4,51.2,28.5,62.2,0.804,-0.45,38.7,69.0,0.525,0.249,151.6,-2.0,37.3,0.4,43.0,64.5,1,74.5
Sao Tome and Principe,2023,3,49.2,52.8,27.7,59.9,0.856,-0.31,38.5,71.5,0.516,0.237,150.0,-1.7,38.1,0.5,45.8,64.8,1,73.6
Sao Tome and Principe,2023,4,49.4,52.0,28.3,60.8,0.83,-0.32,39.5,79.5,0.516,0.262,148.8,-2.2,38.2,0.4,46.1,64.5,1,70.3
Sao Tome and Principe,2023,5,43.4,52.1,28.6,63.3,0.82,-0.48,40.3,75.1,0.531,0.238,148.3,-2.2,37.7,0.4,44.7,63.1,2,67.6
Sao Tome and Principe,2023,6,49.8,52.7,25.1,61.7,0.817,-0.49,36.3,74.7,0.514,0.255,151.7,-2.3,37.8,0.5,42.0,64.0,2,67.7
Sao Tome and Principe,2023,7,49.9,52.4,30.0,62.5,0.846,-0.56,37.0,69.9,0.51,0.251,148.8,-1.8,37.4,0.5,45.3,64.0,2,69.8
Sao Tome and Principe,2023,8,48.2,52.2,29.5,62.8,0.841,-0.37,40.7,74.9,0.51,0.236,145.8,-2.2,38.3,0.5,44.7,62.7,1,68.4
Sao Tome and Principe,2023,9,49.9,52.6,28.7,59.4,0.829,-0.43,38.7,72.6,0.508,0.247,149.4,-1.8,38.0,0.5,45.4,63.3,2,73.3
Sao Tome and Principe,2023,10,48.0,51.5,26.7,63.5,0.809,-0.54,42.5,76.7,0.516,0.279,146.9,-2.0,36.6,0.5,44.5,63.4,3,67.3
Sao Tome and Principe,2023,11,47.2,51.2,27.2,61.8,0.818,-0.58,37.0,70.6,0.501,0.254,146.4,-1.9,38.3,0.4,44.7,63.9,2,68.8
Sao Tome and Principe,2023,12,47.7,52.2,26.2,59.5,0.82,-0.29,39.1,74.8,0.518,0.242,149.3,-2.0,37.6,0.5,43.5,63.5,3,68.4
Senegal,2010,1,50.5,55.6,22.3,43.7,0.662,-1.04,61.1,67.6,0.457,0.743,115.1,1.2,70.4,0.8,36.4,31.1,1,87.5
Senegal,2010,2,51.8,56.7,21.5,45.1,0.741,-1.1,61.2,61.9,0.495,0.757,113.9,1.2,70.4,0.8,36.0,30.2,2,82.9
Senegal,2010,3,52.6,57.3,21.4,45.2,0.766,-0.75,57.7,65.9,0.489,0.758,112.1,1.2,69.2,0.8,38.6,29.5,1,90.5
Senegal,2010,4,51.9,57.6,21.8,43.5,0.726,-1.05,59.0,59.9,0.48,0.75,114.2,1.0,69.6,0.9,38.4,29.9,1,86.7
Senegal,2010,5,55.7,55.6,19.6,46.0,0.739,-1.04,59.1,66.6,0.465,0.752,114.7,1.2,70.0,0.9,37.5,29.4,1,82.5
Senegal,2010,6,53.7,56.5,21.9,43.8,0.725,-1.12,57.4,68.1,0.489,0.761,112.5,1.1,70.5,0.9,38.6,29.9,1,86.0
Senegal,2010,7,52.7,56.0,20.6,44.2,0.685,-0.87,63.5,66.2,0.48,0.766,113.0,1.0,69.3,0.8,35.8,31.5,2,88.7
Senegal,2010,8,52.1,58.9,24.0,41.7,0.677,-0.94,59.0,66.7,0.478,0.762,108.3,1.2,70.5,0.7,36.4,28.7,2,91.8
Senegal,2010,9,54.8,56.2,23.2,44.1,0.746,-1.01,55.7,59.7,0.461,0.764,115.0,0.9,69.3,0.8,37.7,28.2,1,89.0
Senegal,2010,10,51.9,57.2,20.4,44.0,0.733,-0.97,61.5,59.6,0.47,0.76,114.3,1.2,70.3,0.7,37.7,29.4,0,90.9
Senegal,2010,11,53.5,58.4,20.7,45.5,0.73,-1.06,58.4,61.7,0.456,0.748,111.8,1.1,69.2,0.9,37.3,28.8,2,85.5
Senegal,2010,12,54.2,57.6,18.8,44.2,0.728,-1.17,55.6,60.2,0.484,0.767,114.8,1.0,69.3,0.8,36.1,28.7,2,88.6
Senegal,2011,1,51.5,57.9,21.3,43.9,0.715,-0.89,57.6,64.7,0.486,0.774,115.5,0.9,70.2,0.8,36.4,27.5,1,86.8
Senegal,2011,2,55.8,57.2,17.3,44.8,0.717,-0.89,63.7,64.3,0.477,0.78,116.5,0.9,69.9,0.9,37.1,31.0,1,86.1
Senegal,2011,3,51.8,56.7,23.7,45.7,0.727,-1.13,55.4,58.7,0.467,0.77,113.6,0.9,69.4,0.8,36.5,30.8,0,88.9
Senegal,2011,4,51.6,55.5,22.8,45.8,0.727,-0.83,60.4,66.0,0.478,0.756,113.9,1.3,69.3,0.7,37.4,29.6,2,88.6
Senegal,2011,5,55.9,56.4,22.3,42.6,0.727,-0.97,59.5,66.0,0.49,0.761,117.4,1.0,70.0,0.8,36.2,31.1,1,87.8
Senegal,2011,6,53.6,57.0,23.3,45.0,0.747,-1.0,60.4,66.3,0.469,0.748,116.2,1.2,69.5,0.9,35.9,30.7,1,86.9
Senegal,2011,7,53.4,58.8,19.6,44.7,0.721,-0.79,57.2,66.4,0.467,0.755,111.6,1.2,69.9,0.8,37.7,30.2,1,83.7
Senegal,2011,8,55.3,57.6,22.8,44.4,0.73,-1.06,60.8,64.7,0.483,0.778,117.0,0.9,70.6,0.7,35.9,29.8,2,84.0
Senegal,2011,9,56.5,58.4,20.9,45.2,0.716,-0.93,57.8,67.5,0.478,0.758,117.3,1.3,70.4,0.8,37.6,31.7,2,90.9
Senegal,2011,10,51.7,55.9,20.4,44.4,0.696,-1.02,55.6,64.5,0.475,0.756,113.2,0.8,70.5,0.8,36.7,29.4,1,88.2
